source_lo_id,dest_lo_id,source_lo_title,dest_lo_title
521f569b-537a-43dd-8393-810fe6a2d6fe,1e41cc5d-4a85-4bbf-8352-68d99649ea81,Write terms of a geometric sequence,Write an explicit formula for a geometric sequence
684ad554-3980-455c-8ea9-c297ef430430,ae331744-cc6c-4cf5-aef1-27c0befceb8b,Write a rate as a fractionCoReq,Find unit ratesCoReq
9f7fabb6-b18f-4945-a7cb-305243a60eb5,538c744b-92d4-4df0-917d-eb9acb1b5fa3,"Use reference angles to evaluate secant, cosecant, tangent, and cotangent functions",Find the values of all trigonometric functions given coordinates on a unit circle
4a8673c5-4185-4f83-97ed-fa9035bb1d30,105b7766-f7a8-47f0-b655-f69f800185f7,Divide integers,Understand fractions and their models
deb1ef63-3a1b-496e-a8a2-b411e1e15406,f2f1353c-19bd-4962-a9bd-64d38e1fc585,Solve a differential equation initial value problem,Model and solve growth and decay applications with differential equations
3ced876b-cc96-483b-99a8-3f7569bc3275,1523b742-7703-41fd-b7e3-671ef0664f2e,Use the second derivative test to find local extrema given a function,Sketch the graph of a polynomial
2c57ec47-9e18-47fa-90f2-2568e53e1b43,b6f618de-a9ba-4f75-8639-e2ccbb9f55d8,"Solve equations in one variable algebraically, variable just on one side",Use properties of triangles and right angles
1eacbccc-d338-478e-a195-44dadcb94458,d78724cf-c1ff-438e-b061-2ad46183c0b2,Estimate using a pie chart or bar graph,Estimate using a line graph
132865b0-7775-46d3-9887-9e232c56be6c,925a8b1f-8a55-45b2-a6f1-e0e03ed7aaec,Understand the relationship between scatter plots and table and determine patterns,Find the linear regression equation given a list of data points
5559de3a-8aa5-4fca-ad06-e939accb49c9,d8a543ae-6032-49d5-82f1-1fe121a7bc0e,Find the slope of a line given two points,Find the equation of vertical and horizontal lines
fbc18418-df21-46ae-bdfe-5ecb7dbe1148,d22f8c1d-0514-4364-897e-8adcd8cf398c,Evaluate a double integral over a rectangular region by writing it as an iterated integral,Evaluate a double integral over a rectangular region by reversing the order of integration
858ea150-7bb3-480a-88f9-1a1f2c788ce1,7f80c40a-b6c5-43b6-b3c1-033ba2648e18,Identify domain and range from a set of ordered pairs,Evaluate or solve a function from a table
9785dd26-6fe0-4e0c-8d49-6a2fcb760326,5d0167df-697f-481b-a7a8-94faa45dbcca,Use common logarithms,Applied logarithmic models
1dc2f81f-ac4e-42b2-bce7-f1542a735c23,1802e84c-fa61-494a-86b1-3eba5ccd9c37,Factor the greatest common factor of a polynomial,Factor expressions using fractional or negative exponents
62c68604-9a05-4b73-82f0-32124cff4918,e38c02cc-1999-42f0-a6f1-4a0e4779023e,Use the definition of percent - ML,Convert percents to fractions - ML
2d47ff8b-4a5f-49dc-9892-604be3588cd2,40efb689-c8ce-4cba-9cbf-c6e49fe519a5,Construct a truth table for a compound statement with a conjunction and disjunction and determine its truth value,Convert between symbolic statements and switching circuits
b22ec68a-2819-48a1-bd8e-7648438fa246,d4b0cc72-c4de-45c3-8e1d-daf62e6224d6,Identify elements of a preference table,Select the winner of an election using the pairwise comparison method
a55121cf-3e4f-4eb1-9149-e56b011caa6a,24747044-98b4-401d-b21f-774c5ecd07a8,Find the derivative of a function with sine or cosine,Apply L'Hospital's Rule in the 0/0 case
3b1b0b63-b2fc-425c-abb5-f753c7ebc986,b64ce1ec-3e81-48c1-ad10-e644f317b586,Determine whether a decimal is a solution of an equationCoReq,Solve equations with decimalsCoReq
d5d99e8a-4b42-4318-8493-4434db05bcdb,f267653e-0ed5-4b92-b16b-abfa4c72eaa0,Find the volume and surface area of rectangular solids,"Find the volume of spheres, cylinders, and cones"
49a94311-fa51-4316-9c53-abbed0790ba6,cb8e9f61-663d-490a-984f-eaee8d53786e,Simplify expressions using the distributive property - ML,Simplify expressions by distributing a negative number - ML
d00f3a85-f815-413c-a55d-e260ec6e88f0,5e9a2507-173e-4951-868b-bbd4ed1a2624,Compute probability involving permutations,Compute probability involving combinations
7ec8ee5f-a77c-402d-8f0d-d938972c0ca2,df7c02b6-16ea-4f5b-a104-af791316b2a6,Find reciprocals- PA,Divide two fractions- PA
96ce8c8c-c3ed-43ad-977d-7ef05b647885,a97bced8-0582-4636-9795-c8be90d8cf74,Identify transition diagrams and transition matrices,Create a transition diagram and matrix for a given word problem
66db42e9-bb84-4874-ad91-dbb55bb0b2f4,5d791b67-331d-4229-8301-856e47d680f2,Approximate the area under a curve using right-endpoint approximation,Approximate the area under a curve using midpoint approximation
66db42e9-bb84-4874-ad91-dbb55bb0b2f4,bf2a883d-0448-4ecb-83e7-0290d75d0305,Approximate the area under a curve using right-endpoint approximation,Evaluate an integral using the definition of the definite integral and left- or right-endpoint approximations
b5207f14-f680-40a5-8961-f23baab653d0,c2dd64b2-3342-4ad3-818b-b53dc8a08300,Compute a differential,Estimate the amount of propagated and relative error using differentials
cd52e2cf-445b-4810-be8a-a0fcf10ae0fd,bf790cf9-45fd-4172-80dd-2679bc471404,Determine if a graph has a circuit using Euler's theorem,Solve application problems using Euler's theorem
0ff38e14-52f2-4d02-a48a-2c040073a062,3840b550-5373-40bc-887b-28be33ba6f79,Translate an English sentence to an algebraic equation and solve using the division and multiplication properties of equality - ML,Use the division and multiplication properties of equality to solve application problems - ML
a99c98d7-17e4-46d1-a97f-568c17164176,04a7a773-2ab7-46d4-a4c4-ba28c7180092,Understand and identify prime and composite numbers,Find the prime factorization of a number
059205c6-4b86-47e7-8c4a-a64a560d1f76,6f99192c-1b45-40ae-8605-024c7c41751a,Write a number in expanded form,Convert from a system with a base less than 10 to base 10
8f722b11-12ec-4852-a559-8f0c85ddc287,40ae3f69-c7ce-4025-bfaa-71a6dc81160b,Simplify an expression using order of operations - ML,Evaluate an expression - ML
88bbff68-1d94-4dd4-ab88-93acdcefc3c1,792e682f-7943-4a87-bf12-c47745295c0f,Use interval notation,Find the domain of a function defined by an equation
4fbd8b7d-7e65-4864-99f0-fcc358914bc7,c8887f20-da36-4e27-82f2-c55e8ef098c5,Use implicit differentiation and the product rule,Use implicit differentiation to find the equation of a tangent line
8beaa07a-cdd0-4979-8582-98d024d943c5,538c744b-92d4-4df0-917d-eb9acb1b5fa3,Use reference angles to find coordinates on the unit circle,Find the values of all trigonometric functions given coordinates on a unit circle
88bbff68-1d94-4dd4-ab88-93acdcefc3c1,9a89c839-05ac-4180-8c43-e80f686f7e48,Use interval notation,Solve simple inequalities in one variable algebraically
8acd0a5e-fad7-47d4-aeed-526a3a3ae76a,a42699a5-677d-40cc-aa01-8003fc522e48,Perform operations on sets,"Find the intersection or union of two line segments, a ray and a line segment, or two rays"
db11db62-6289-42cb-9f27-5b61617107f2,1523b742-7703-41fd-b7e3-671ef0664f2e,Use the first derivative test to find local extrema given a function,Sketch the graph of a polynomial
51e6e2a3-f84b-4108-80bf-26087c7f51fb,8005cdd8-452e-4cbd-a9b9-190c8fc78c2e,Solve a first-order linear differential equation using an integrating factor,Solve first-order differential equation problems involving equilibrium price
9d95e1b2-ef4d-4b42-a226-3ed0205e1bfe,136c6cb0-5549-414b-9a99-d0b4fe774a79,Represent and/or/not statements in symbolic form and English,Construct a truth table for a statement with a conjunction and/or a negation and determine its truth value
6d2205d6-02b4-4b47-93a4-4eb6595b9020,9f7fabb6-b18f-4945-a7cb-305243a60eb5,Use reference angles to evaluate sine and cosine functions,"Use reference angles to evaluate secant, cosecant, tangent, and cotangent functions"
22a94cba-61a5-41b1-a884-75ac459a54a3,fe421937-d51e-454a-bb4e-2c8c9c0b8276,Write an explicit formula for an arithmetic sequence,Find the sum of a finite arithmetic series
5b1a4dc9-73ab-47c3-88eb-99b58a2abc96,0c954c57-0cee-4005-aea8-4c0d68c5048e,Find the mean of a set of data,Find the mean from a frequency table
1c2efc66-0cc3-4d59-9244-b7bb5c62ff8c,b17f8eff-fa1c-4b88-8bab-5bed87739cc0,Evaluate an expression with factorials,Find the number of combinations using the formula
82a3656e-cdc1-4172-b155-7b1733c126e2,caa823fd-17f5-496e-80a0-acab5db5bc10,Graph equations by plotting points,Graph functions using reflections about the x-axis and the y-axis
5b1a4dc9-73ab-47c3-88eb-99b58a2abc96,fe174444-c532-4734-bf61-e606e545e568,Find the mean of a set of data,Understand the notation and interpret the parameters of a normal distribution
67dbc054-3839-496c-8523-d1ebce3211f7,f703d2e3-39e3-41d3-b4b0-e84f2025d803,Interpret slope as a rate of change,Find the average rate of change given a function
deb1ef63-3a1b-496e-a8a2-b411e1e15406,72f4c4be-5600-49d8-812d-191505a76196,Solve a differential equation initial value problem,Solve applications of differential equation initial value problems
923bc4af-0d3f-482f-a276-2830f9fc06fe,54944c25-082a-47f2-b629-8253c2a3e98b,Determine the degree of a vertex,Identify adjacent vertices
ef1b8fd0-574f-45ac-8233-d61ec8aa0935,de7c804c-9186-4ce0-bf30-5fadf3ac3e15,Understand sine and cosine values on the unit circle,Evaluate sine and cosine functions with a calculator
597836ca-2642-407a-973a-283ec7faa418,11b9dfeb-bff4-48b5-b799-5be8d2fb3783,Apply the sum and difference rules to combine derivatives,Use the chain rule with the power rule
597836ca-2642-407a-973a-283ec7faa418,d8af091d-66b6-4461-ac99-4a1bcbe59f84,Apply the sum and difference rules to combine derivatives,Evaluate indefinite integrals involving constants or powers
355d298f-ac1e-4c99-ba3d-79607fb23e0c,70694faa-dbed-441b-b3ef-8d1ddd9425fe,Find the sum of an infinite geometric series,Solve application problems with geometric series
73ddc0b6-dec1-45da-a6fc-9a2a6c97effe,24747044-98b4-401d-b21f-774c5ecd07a8,Find the derivative of a natural logarithmic function,Apply L'Hospital's Rule in the 0/0 case
9f7fabb6-b18f-4945-a7cb-305243a60eb5,1bf8a4fe-2b93-4197-a179-e6e31873c49b,"Use reference angles to evaluate secant, cosecant, tangent, and cotangent functions",Understand the relationship between the quadrant in which an angle falls and the signs of the trig functions of that angle
425e1568-3068-440b-89c3-0e07afc19656,3b1b0b63-b2fc-425c-abb5-f753c7ebc986,Multiply two decimalsCoReq,Determine whether a decimal is a solution of an equationCoReq
e0848d6c-7c57-4f71-847c-ca2696f8403c,c7ac360d-8bc0-48d5-9f8b-9a9f92330aa0,Rotate a polygon given an angle of rotation and a center of rotation outside the polygon,Rotate a polygon given an angle of rotation and a center of rotation inside the polygon
35428e0b-0f6d-499c-a5e8-d05c5d82d9b1,7e36204a-4a59-4c3c-a783-ee02c3fb1238,Divide rational expressions,Identify vertical asymptotes and removable discontinuities of rational functions
5d2dfeea-7540-4033-966e-00c064199eec,9cbf5a45-1434-4fa2-bcaf-d20f20d455ae,Find the power of a product,Find the power of a quotient
b0c15a08-2b77-4669-9718-708745c43299,0b13dbba-af5d-4639-80ea-a6b962b2e321,Calculate the lower and upper quotas for a state given its population,Use Jefferson's method of determining apportionment
6b7f25ae-9d57-4d34-837e-d837b2150ff9,66b901c7-c991-4673-8bba-daaa4a3abee7,Represent three sets using Venn diagrams,Construct a venn diagram to represent the result of a survey
a061a5b4-ab6d-4397-a87c-7c1e6fd0e742,ef1b8fd0-574f-45ac-8233-d61ec8aa0935,Identify the measure of positive and negative angles in standard position and the quadrant of the terminal side,Understand sine and cosine values on the unit circle
5586fee3-e27d-4392-8bbe-cc2648be18fe,3a318751-579a-4c07-96aa-588b7b25f3cd,Solve an equation using the subtraction and addition properties of equality - ML,Solve an equation involving fractions or decimals using the subtraction and addition properties of equality - ML
0979cadd-b53e-49da-9b90-2e0b99b2247b,39bee03d-132c-4a6e-a41b-ba2e36bd9d7b,Evaluate exponential functions with base e,Model exponential growth
5fd32174-9384-43ea-9809-f34cf1e40bb2,3a318751-579a-4c07-96aa-588b7b25f3cd,Add or subtract fractions with different denominators - ML,Solve an equation involving fractions or decimals using the subtraction and addition properties of equality - ML
0e064dcd-3a66-4440-a647-a0a4c72b89b2,5157fc38-4efc-4bb2-976f-34b892f339cd,Identify zeros and their multiplicities from an equation or a graph,Graph rational functions
86e8edb8-6eba-4167-b106-c006f1ea4dde,79581620-f0a5-4e77-a378-955bb40414e0,Represent conditional statements in symbolic form and English,Represent symbolic statements with parentheses using dominance of connectives
142c6c84-e6aa-43e6-b935-b02d27380744,a645dd38-78c0-4b74-8a88-cc55791aa8b1,Write a transition matrix in standard form,Find the limiting matrix for an absorbing Markov chain
db11db62-6289-42cb-9f27-5b61617107f2,630bc888-1f79-40df-ad21-78b732417f97,Use the first derivative test to find local extrema given a function,Sketch the graph of a rational function
b0916f47-0319-4214-bafd-07b5f2922830,243ecf22-d091-444e-9079-14dd0df0a593,Evaluate a whole number raised to a power and understand the terminology - ML,Identify the types and degrees of polynomials - ML
9f8f9276-76d2-4f6d-b162-d5af97549422,5416e710-b91a-4312-8c64-bcd80c36f6c9,Identify exponential functions,Find the equation of an exponential function given the initial value and a point
5b1a4dc9-73ab-47c3-88eb-99b58a2abc96,a72ba3fa-7015-4c36-9e39-aa304ef39402,Find the mean of a set of data,Find the midrange of a set of data
284a0ad6-9fd9-4483-8749-9d2c517d7414,ee5572f9-f887-4b64-b4de-760b22cefd3c,Simplify expressions with integers using order of operations - ML,Evaluate a variable expression with integers - ML
fe174444-c532-4734-bf61-e606e545e568,2d62e9c6-4af8-49ea-9420-446f68cb45d9,Understand the notation and interpret the parameters of a normal distribution,Use a table to find probabilities in a normal distribution
997dcfae-cb26-4fe9-b909-f2eafbdc24c5,8028fd02-b676-4aad-bad1-0e69b49d8699,Divide whole numbers using long division where there may be a remainder- PA,Translate word phrases involving division to math notation- PA
b5127f54-ec7f-4fa3-b401-4b015964d5f9,86bad01a-eb0e-4cea-9914-0254d5c836d4,Determine if an alternating series converges or diverges using the alternating series test,Estimate the remainder of an alternating series
21ab4f96-1b95-4f8e-90a6-a31e3ceb243c,d281ec33-c0eb-4bca-83f2-cdd292722099,Evaluate a function using function notation,Find the direction a parabola opens and its axis of symmetry and vertex from the general form of its equation
906562a9-3894-46d6-9514-bcb45b079a55,a6e4c0eb-c165-4b17-877f-d3bbd2cba8fb,Evaluate limits analytically for piecewise functions,Distinguish between types of discontinuity
63f945ba-4b40-4e21-896b-0eab86899d9f,b0bdc4da-a186-42b2-bcf3-eea6ec482fec,Evaluate a linear function at a value,Solve supply and demand problems using linear functions
6309d501-4d9e-40c4-9cf7-09f573e7e553,5586fee3-e27d-4392-8bbe-cc2648be18fe,Verify a solution of an equation - ML,Solve an equation using the subtraction and addition properties of equality - ML
1ba5c514-9393-43c8-91dc-bc79d4db1096,04322707-6248-4c8b-ab7f-6b2d413c8b70,Multiply integers - ML,Divide integers - ML
ca66d71a-76e2-4b80-ae1a-b7110d5f6d2b,005206cf-348e-4e46-a8dc-f793561ab9d3,Use arrow notation to describe local behavior and end behavior of rational functions,Evaluate limits graphically
7046c299-3e99-4c68-b05a-8d8ff4d036d5,28c7e318-8b05-47a7-87ed-033f15ced07b,Identify constants and variables,Simplify algebraic expressions
9d538628-ff34-4f0a-9144-b6a8cd1880b7,9d06bee0-4f88-4a0d-b013-6008d5e470a0,Determine if a matrix is invertible using the determinant,Find the inverse of a 2x2 matrix
